date,stock_id,HoldingSharesLevel,people,percent,unit
2026-05-22,2605,"5,001-10,000",4972,6.47,37926033
2026-05-22,1817,"100,001-200,000",27,5.11,3714564
2026-05-22,1817,"400,001-600,000",6,3.98,2894227
2026-05-22,4541,"600,001-800,000",2,2.17,1470000
2026-05-22,4541,"800,001-1,000,000",2,2.49,1691090
2026-05-22,4137,total,7463,100.0,82492350
2026-05-22,3373,"more than 1,000,001",3,24.87,11845644
2026-05-22,3373,"800,001-1,000,000",0,0.0,0
2026-05-22,4722,"800,001-1,000,000",4,3.68,3794047
2026-05-22,1469,"30,001-40,000",1,0.03,30803
2026-05-22,1471,"5,001-10,000",2280,12.5,18807063
2026-05-22,6671,"15,001-20,000",30,0.88,538422
2026-05-22,1776,"5,001-10,000",272,3.53,2127136
2026-05-22,6670,"more than 1,000,001",34,61.78,86119198
2026-05-22,2605,"10,001-15,000",1557,3.32,19445242
2026-05-22,1730,"5,001-10,000",625,7.45,4711904
2026-05-22,4536,"400,001-600,000",18,9.6,8725452
2026-05-22,1817,"600,001-800,000",3,2.78,2018909
2026-05-22,1817,"200,001-400,000",18,6.53,4744235
2026-05-22,4542,"600,001-800,000",0,0.0,0
2026-05-22,2605,"1,000-5,000",36636,12.53,73349708
2026-05-22,6671,"50,001-100,000",27,3.35,2038294
2026-05-22,4139,"10,001-15,000",36,0.97,440935
2026-05-22,4139,"15,001-20,000",27,1.07,483948
2026-05-22,4131,"100,001-200,000",11,3.78,1510885
2026-05-22,2606,"40,001-50,000",152,0.84,7127073
2026-05-22,2608,差異數調整（說明4）,0,0.0,0
2026-05-22,1796,"50,001-100,000",47,8.4,3485350
2026-05-22,1796,"30,001-40,000",25,2.11,878765
2026-05-22,2605,"100,001-200,000",143,3.44,20149800
2026-05-22,2605,"50,001-100,000",392,4.84,28381000
2026-05-22,2605,"40,001-50,000",209,1.64,9629607
2026-05-22,2605,"30,001-40,000",332,2.01,11801943
2026-05-22,2605,"20,001-30,000",778,3.35,19643789
2026-05-22,3296,"600,001-800,000",3,2.0,1939704
2026-05-22,2605,"15,001-20,000",860,2.71,15881964
2026-05-22,1730,"1,000-5,000",5891,17.66,11172818
2026-05-22,4139,"5,001-10,000",82,1.31,593163
2026-05-22,2605,1-999,61012,0.55,3232090
2026-05-22,4139,"1,000-5,000",413,2.03,914092
2026-05-22,2608,"5,001-10,000",1984,3.3,15411951
2026-05-22,6670,"100,001-200,000",42,4.46,6228296
2026-05-22,6670,"400,001-600,000",17,6.19,8636399
2026-05-22,3305,"600,001-800,000",6,2.77,4014239
2026-05-22,6670,"600,001-800,000",12,6.17,8607987
2026-05-22,1815,"200,001-400,000",69,3.31,19420356
2026-05-22,1815,"50,001-100,000",380,4.58,26869302
2026-05-22,4536,"100,001-200,000",42,6.66,6050013
2026-05-22,4536,"50,001-100,000",63,4.94,4491229
2026-05-22,1776,1-999,1267,0.65,395325
2026-05-22,6671,1-999,229,0.03,18280
2026-05-22,1730,"40,001-50,000",22,1.55,985293
2026-05-22,2608,"10,001-15,000",544,1.46,6864334
2026-05-22,3296,"more than 1,000,001",24,72.3,69937410
2026-05-22,6670,"15,001-20,000",60,0.78,1091765
2026-05-22,3296,"800,001-1,000,000",1,0.98,949085
2026-05-22,2608,"1,000-5,000",16922,7.16,33470684
2026-05-22,4542,"800,001-1,000,000",3,8.26,2859030
2026-05-22,3447,"15,001-20,000",81,1.93,1496014
2026-05-22,3447,"20,001-30,000",81,2.67,2073006
2026-05-22,1475,"1,000-5,000",916,2.77,1833858
2026-05-22,1259,"30,001-40,000",5,0.5,162792
2026-05-22,3642,"30,001-40,000",23,1.75,806354
2026-05-22,3642,"20,001-30,000",57,3.27,1500799
2026-05-22,1615,"400,001-600,000",9,2.36,4654916
2026-05-22,1615,"200,001-400,000",20,2.71,5338612
2026-05-22,1615,"100,001-200,000",29,2.09,4124333
2026-05-22,1615,"50,001-100,000",54,1.84,3635011
2026-05-22,2752,"1,000-5,000",834,5.33,1423452
2026-05-22,3053,"40,001-50,000",2,1.0,80324
2026-05-22,3015,1-999,3769,0.48,907065
2026-05-22,7402,"200,001-400,000",13,8.98,3171670
2026-05-22,6670,"30,001-40,000",27,0.7,980266
2026-05-22,6671,"more than 1,000,001",18,58.23,35379534
2026-05-22,1259,total,16628,100.0,32389500
2026-05-22,1776,"10,001-15,000",95,1.97,1188371
2026-05-22,1465,1-999,6628,1.41,1466675
2026-05-22,2752,1-999,1409,0.63,169688
2026-05-22,2752,"15,001-20,000",20,1.23,330920
2026-05-22,6670,total,6579,100.0,139386973
2026-05-22,7714,"20,001-30,000",15,1.74,366800
2026-05-22,3642,差異數調整（說明4）,0,0.0,0
2026-05-22,1259,"more than 1,000,001",6,71.24,23075479
2026-05-22,1259,"800,001-1,000,000",0,0.0,0
2026-05-22,1506,"400,001-600,000",20,3.38,10161355
2026-05-22,2707,"100,001-200,000",20,1.93,2464020
2026-05-22,1469,total,337,100.0,87218385
2026-05-22,1470,"600,001-800,000",5,3.81,3274377
2026-05-22,1259,"40,001-50,000",7,1.04,339420
2026-05-22,1259,"50,001-100,000",12,2.48,806457
2026-05-22,1259,"100,001-200,000",9,3.75,1216431
2026-05-22,1259,"200,001-400,000",5,3.98,1290782
2026-05-22,1259,"400,001-600,000",1,1.68,546940
2026-05-22,1614,"50,001-100,000",99,2.67,7189215
2026-05-22,1614,"40,001-50,000",39,0.65,1775342
2026-05-22,4803,"30,001-40,000",38,2.26,1336722
2026-05-22,1471,1-999,41798,0.96,1458489
2026-05-22,1470,"15,001-20,000",7,0.13,116667
2026-05-22,1474,差異數調整（說明4）,0,0.0,0
2026-05-22,1473,1-999,7238,0.82,1209536
2026-05-22,1473,"5,001-10,000",595,3.07,4490510
2026-05-22,1473,"10,001-15,000",164,1.4,2046836
2026-05-22,1473,"15,001-20,000",103,1.28,1884872
2026-05-22,6411,差異數調整（說明4）,0,0.0,0
2026-05-22,4541,"more than 1,000,001",8,25.31,17125414
2026-05-22,4542,"5,001-10,000",199,4.53,1570108
2026-05-22,4542,"10,001-15,000",52,1.99,689200
2026-05-22,4542,"15,001-20,000",33,1.82,631043
2026-05-22,4542,"20,001-30,000",26,1.87,647924
2026-05-22,1471,"800,001-1,000,000",0,0.0,0
2026-05-22,4542,"more than 1,000,001",8,31.72,10970901
2026-05-22,3373,1-999,28965,0.65,314130
2026-05-22,4137,"600,001-800,000",2,1.59,1313244
2026-05-22,1471,差異數調整（說明4）,0,0.0,0
2026-05-22,1541,"1,000-5,000",1283,3.31,2612626
2026-05-22,1614,"600,001-800,000",9,2.3,6194763
2026-05-22,1614,"200,001-400,000",51,5.34,14390459
2026-05-22,1470,"20,001-30,000",12,0.34,293589
2026-05-22,1470,"30,001-40,000",8,0.31,269431
2026-05-22,1541,"600,001-800,000",2,1.66,1314148
2026-05-22,1541,"400,001-600,000",2,1.38,1093627
2026-05-22,1541,"200,001-400,000",13,4.34,3420166
2026-05-22,1541,"100,001-200,000",3,0.52,410111
2026-05-22,1541,"50,001-100,000",22,1.86,1468679
2026-05-22,4536,"15,001-20,000",103,2.08,1895077
2026-05-22,1470,"1,000-5,000",200,0.47,405706
2026-05-22,2752,"10,001-15,000",45,2.03,543627
2026-05-22,2752,"30,001-40,000",9,1.21,323194
2026-05-22,3642,"40,001-50,000",26,2.64,1214413
2026-05-22,1465,"5,001-10,000",413,2.92,3035134
2026-05-22,2752,"20,001-30,000",17,1.53,409409
2026-05-22,1475,"5,001-10,000",147,1.75,1159379
2026-05-22,1475,1-999,1125,0.14,98611
2026-05-22,2438,"1,000-5,000",2920,8.44,6014192
2026-05-22,3167,"10,001-15,000",103,1.43,1291062
2026-05-22,1623,"30,001-40,000",18,0.97,644132
2026-05-22,2616,total,216717,100.0,137281827
2026-05-22,1731,"20,001-30,000",158,3.05,4065344
2026-05-22,1731,"15,001-20,000",224,3.06,4077254
2026-05-22,6914,"40,001-50,000",21,1.46,970903
2026-05-22,6914,"50,001-100,000",31,3.48,2309218
2026-05-22,3306,"600,001-800,000",2,2.8,1421222
2026-05-22,3306,"800,001-1,000,000",0,0.0,0
2026-05-22,3306,"more than 1,000,001",3,43.14,21834059
2026-05-22,6914,"100,001-200,000",11,2.33,1545005
2026-05-22,6914,"200,001-400,000",16,6.87,4555984
2026-05-22,1734,"more than 1,000,001",17,38.7,73607230
2026-05-22,1806,"200,001-400,000",35,2.53,9877704
2026-05-22,1806,"100,001-200,000",60,2.22,8687515
2026-05-22,1806,"50,001-100,000",155,2.74,10730110
2026-05-22,6914,"800,001-1,000,000",1,1.28,849942
2026-05-22,6952,"5,001-10,000",140,1.59,1092890
2026-05-22,1731,"30,001-40,000",62,1.69,2247708
2026-05-22,9103,1-999,959,0.1,208665
2026-05-22,8438,"1,000-5,000",1575,3.91,2741272
2026-05-22,6914,total,4237,100.0,66226000
2026-05-22,3152,"more than 1,000,001",15,44.83,30945489
2026-05-22,3152,total,9153,100.0,69016200
2026-05-22,3152,差異數調整（說明4）,0,0.0,0
2026-05-22,3158,1-999,481,0.21,66316
2026-05-22,3158,"1,000-5,000",839,5.17,1580023
2026-05-22,3158,"5,001-10,000",133,3.37,1029709
2026-05-22,3152,"15,001-20,000",107,2.8,1937451
2026-05-22,2520,"200,001-400,000",69,3.15,19230125
2026-05-22,6937,"5,001-10,000",302,3.36,2279756
2026-05-22,2520,"600,001-800,000",13,1.48,9049738
2026-05-22,2520,"800,001-1,000,000",8,1.19,7280693
2026-05-22,9955,"200,001-400,000",11,3.13,3276854
2026-05-22,2520,"more than 1,000,001",53,64.78,394845333
2026-05-22,8464,"more than 1,000,001",48,77.16,226104838
2026-05-22,6914,"more than 1,000,001",11,66.66,44151999
2026-05-22,6914,差異數調整（說明4）,0,0.0,0
2026-05-22,3152,"800,001-1,000,000",0,0.0,0
2026-05-22,8234,"10,001-15,000",365,3.34,4721428
2026-05-22,2524,"20,001-30,000",56,0.38,1396385
2026-05-22,3092,"30,001-40,000",116,3.76,4019028
2026-05-22,2524,"100,001-200,000",21,0.78,2883309
2026-05-22,3092,"20,001-30,000",199,4.63,4945859
2026-05-22,3090,"100,001-200,000",45,2.14,6169667
2026-05-22,2524,"5,001-10,000",353,0.71,2625458
2026-05-22,2724,"100,001-200,000",12,2.72,1623168
2026-05-22,2724,"200,001-400,000",13,5.97,3566084
2026-05-22,2724,"600,001-800,000",0,0.0,0
2026-05-22,2459,"600,001-800,000",6,4.08,4315527
2026-05-22,1702,"20,001-30,000",361,3.12,9182941
2026-05-22,2420,"5,001-10,000",1439,7.41,11321932
2026-05-22,1707,"15,001-20,000",146,1.79,2658397
2026-05-22,8477,"15,001-20,000",51,1.44,925859
2026-05-22,1702,"10,001-15,000",857,3.74,11028061
2026-05-22,3090,"1,000-5,000",19266,11.82,33999782
2026-05-22,3092,"40,001-50,000",59,2.49,2665088
2026-05-22,3227,"400,001-600,000",20,6.15,9262953
2026-05-22,3221,"more than 1,000,001",6,10.76,11313436
2026-05-22,3191,"200,001-400,000",9,5.95,2597000
2026-05-22,2524,"30,001-40,000",35,0.33,1236591
2026-05-22,2524,"40,001-50,000",24,0.29,1091525
2026-05-22,2524,"50,001-100,000",50,0.93,3437004
2026-05-22,3176,"40,001-50,000",97,3.19,4445164
2026-05-22,1707,"50,001-100,000",72,3.4,5051087
2026-05-22,3152,"1,000-5,000",4991,12.96,8944862
2026-05-22,3176,"50,001-100,000",180,9.19,12815763
2026-05-22,3176,"100,001-200,000",75,7.4,10309887
2026-05-22,3176,"200,001-400,000",33,6.73,9383117
2026-05-22,3176,"400,001-600,000",8,2.85,3983179
2026-05-22,3176,"600,001-800,000",3,1.54,2157000
2026-05-22,3176,"800,001-1,000,000",2,1.31,1837031
2026-05-22,3176,"more than 1,000,001",15,29.29,40812689
2026-05-22,3176,total,46301,100.0,139306755
2026-05-22,3176,差異數調整（說明4）,0,0.0,0
2026-05-22,3224,"200,001-400,000",6,2.05,1604251
2026-05-22,2520,"20,001-30,000",585,2.35,14350388
2026-05-22,3152,"600,001-800,000",3,2.82,1948087
2026-05-22,3152,"5,001-10,000",463,5.14,3547433
2026-05-22,9103,"600,001-800,000",7,2.33,4798000
2026-05-22,6952,"100,001-200,000",6,1.47,1006349
2026-05-22,6952,"40,001-50,000",7,0.49,338099
2026-05-22,9103,"200,001-400,000",62,8.41,17288000
2026-05-22,9103,"100,001-200,000",144,9.8,20143412
2026-05-22,9103,"50,001-100,000",344,11.84,24349656
2026-05-22,9103,"40,001-50,000",193,4.43,9108422
2026-05-22,9103,"30,001-40,000",283,5.02,10336064
2026-05-22,8464,"15,001-20,000",47,0.28,844739
2026-05-22,9103,"15,001-20,000",783,7.15,14704038
2026-05-22,9103,"10,001-15,000",1003,6.41,13190489
2026-05-22,7402,"1,000-5,000",3799,19.4,6845180
2026-05-22,2496,"100,001-200,000",12,8.36,1598458
2026-05-22,2701,"30,001-40,000",87,0.68,3064247
2026-05-22,1512,"50,001-100,000",125,9.16,9000759
2026-05-22,6953,"10,001-15,000",34,1.46,438370
2026-05-22,1512,"40,001-50,000",47,2.17,2138918
2026-05-22,2702,1-999,7042,1.03,1626905
2026-05-22,1432,"15,001-20,000",98,1.64,1778570
2026-05-22,1737,"50,001-100,000",84,3.06,6136988
2026-05-22,1737,"100,001-200,000",51,3.56,7132710
2026-05-22,6914,"15,001-20,000",45,1.24,821676
2026-05-22,1737,差異數調整（說明4）,0,0.0,0
2026-05-22,1598,差異數調整（說明4）,0,0.0,0
2026-05-22,1598,total,11000,100.0,179142092
2026-05-22,1598,"more than 1,000,001",29,52.85,94683869
2026-05-22,2618,"50,001-100,000",2583,3.47,187880186
2026-05-22,3054,1-999,2328,0.28,231691
2026-05-22,6914,"600,001-800,000",0,0.0,0
2026-05-22,2107,"10,001-15,000",709,2.95,8982055
2026-05-22,2115,1-999,1108,0.18,192306
2026-05-22,9955,差異數調整（說明4）,0,0.0,0
2026-05-22,5432,"30,001-40,000",10,1.76,365227
2026-05-22,3164,"30,001-40,000",30,1.26,1084091
2026-05-22,6913,"400,001-600,000",3,3.9,1712136
2026-05-22,3152,"400,001-600,000",3,2.02,1398076
2026-05-22,1512,"30,001-40,000",90,3.17,3116268
2026-05-22,2371,"15,001-20,000",4259,3.63,78208982
2026-05-22,2115,"1,000-5,000",1780,3.44,3596998
2026-05-22,2107,"1,000-5,000",10058,7.47,22697436
2026-05-22,9955,"more than 1,000,001",11,56.37,58875577
2026-05-22,8464,"1,000-5,000",1548,0.99,2914053
2026-05-22,9955,"800,001-1,000,000",3,2.62,2742131
2026-05-22,9955,"600,001-800,000",3,1.91,1995032
2026-05-22,3054,"10,001-15,000",33,0.52,419480
2026-05-22,1730,"400,001-600,000",1,0.65,414220
2026-05-22,2514,"50,001-100,000",86,1.56,6177245
2026-05-22,3285,"40,001-50,000",9,0.96,412642
2026-05-22,2516,"more than 1,000,001",36,62.05,140414134
2026-05-22,2516,差異數調整（說明4）,0,0.0,0
2026-05-22,6497,"more than 1,000,001",2,96.46,183232095
2026-05-22,8477,差異數調整（說明4）,0,0.0,0
2026-05-22,1707,"30,001-40,000",59,1.41,2096793
2026-05-22,2702,"40,001-50,000",32,0.92,1444857
2026-05-22,1512,"20,001-30,000",144,3.67,3606152
2026-05-22,8077,"5,001-10,000",26,0.88,193289
2026-05-22,8077,"20,001-30,000",7,0.83,182162
2026-05-22,1512,"15,001-20,000",151,2.79,2741896
2026-05-22,8433,"40,001-50,000",15,1.31,717000
2026-05-22,8433,"30,001-40,000",23,1.43,782831
2026-05-22,8433,"20,001-30,000",43,1.96,1070658
2026-05-22,1712,"40,001-50,000",165,1.81,7629486
2026-05-22,1712,"30,001-40,000",243,2.04,8616390
2026-05-22,6955,"10,001-15,000",30,1.45,361750
2026-05-22,2108,1-999,31967,0.31,1566622
2026-05-22,2108,"10,001-15,000",886,2.31,11378093
2026-05-22,2701,"40,001-50,000",56,0.57,2567455
2026-05-22,7402,"10,001-15,000",97,3.5,1237446
2026-05-22,3095,"100,001-200,000",7,9.42,942858
2026-05-22,3227,"800,001-1,000,000",6,3.63,5466628
2026-05-22,2108,"20,001-30,000",451,2.36,11627388
2026-05-22,2107,1-999,33667,1.53,4652851
2026-05-22,9103,"20,001-30,000",634,8.03,16508082
2026-05-22,3090,"30,001-40,000",102,1.25,3602234
2026-05-22,2108,"more than 1,000,001",56,64.47,317481133
2026-05-22,1733,差異數調整（說明4）,0,0.0,0
2026-05-22,1777,"200,001-400,000",6,3.72,1663061
2026-05-22,6754,total,2127,100.0,66000000
2026-05-22,1777,"100,001-200,000",14,4.27,1907435
2026-05-22,1727,"15,001-20,000",157,2.29,2942399
2026-05-22,1777,"30,001-40,000",33,2.6,1161842
2026-05-22,6952,"200,001-400,000",4,1.31,898235
2026-05-22,6953,1-999,1431,0.72,217783
2026-05-22,3054,"600,001-800,000",1,0.85,689818
2026-05-22,3054,"800,001-1,000,000",1,1.2,971544
2026-05-22,3054,"more than 1,000,001",10,85.19,68710386
2026-05-22,3054,total,3707,100.0,80651041
2026-05-22,8077,"400,001-600,000",1,2.41,530000
2026-05-22,3054,差異數調整（說明4）,0,0.0,0
2026-05-22,8464,"50,001-100,000",77,1.77,5189854
2026-05-22,1702,"5,001-10,000",2631,7.02,20669725
2026-05-22,1777,"600,001-800,000",2,3.19,1422537
2026-05-22,1733,total,39004,100.0,99950192
2026-05-22,6754,差異數調整（說明4）,0,0.0,0
2026-05-22,1777,"5,001-10,000",245,4.18,1866769
2026-05-22,2514,"400,001-600,000",7,0.82,3249138
2026-05-22,2369,"5,001-10,000",5523,12.04,45798435
2026-05-22,8077,"600,001-800,000",1,2.86,628012
2026-05-22,2524,"200,001-400,000",12,1.0,3663254
2026-05-22,1432,1-999,241458,2.28,2463139
2026-05-22,1733,1-999,30345,0.44,445705
2026-05-22,1733,"5,001-10,000",1030,8.17,8169805
2026-05-22,1432,"5,001-10,000",679,4.89,5291332
2026-05-22,1733,"800,001-1,000,000",5,4.79,4792000
2026-05-22,2520,"10,001-15,000",1391,2.75,16809369
2026-05-22,2520,"5,001-10,000",3331,3.89,23726870
2026-05-22,2520,"1,000-5,000",17535,5.99,36539874
2026-05-22,2520,1-999,56449,0.29,1803471
2026-05-22,2424,"10,001-15,000",42,0.89,534708
2026-05-22,2424,"5,001-10,000",201,2.69,1607176
2026-05-22,1777,1-999,1190,0.33,151576
2026-05-22,6497,"100,001-200,000",1,0.1,200000
2026-05-22,6282,"5,001-10,000",9081,8.39,71843099
2026-05-22,2756,"5,001-10,000",110,3.29,811007
2026-05-22,2941,"200,001-400,000",6,10.66,1641016
2026-05-22,2941,"100,001-200,000",7,7.09,1091180
2026-05-22,6952,差異數調整（說明4）,0,0.0,0
2026-05-22,3152,"100,001-200,000",23,4.73,3265225
2026-05-22,3152,"200,001-400,000",24,10.56,7291564
2026-05-22,2241,"20,001-30,000",166,4.02,4208269
2026-05-22,2419,"800,001-1,000,000",3,0.83,2679000
2026-05-22,2419,"600,001-800,000",1,0.2,665925
2026-05-22,6497,"400,001-600,000",3,0.73,1399510
2026-05-22,2369,"15,001-20,000",1024,5.1,19418680
2026-05-22,2369,"20,001-30,000",658,4.57,17397397
2026-05-22,2369,"30,001-40,000",286,2.75,10467971
2026-05-22,2420,"50,001-100,000",114,5.15,7874417
2026-05-22,2420,1-999,26762,0.45,691726
2026-05-22,2420,"40,001-50,000",76,2.28,3489057
2026-05-22,2941,"400,001-600,000",6,18.24,2808087
2026-05-22,2756,1-999,789,0.41,103225
2026-05-22,2941,"600,001-800,000",6,27.61,4250285
2026-05-22,6282,"800,001-1,000,000",5,0.54,4636437
2026-05-22,1591,1-999,29082,0.46,175113
2026-05-22,2427,1-999,6140,0.58,1151400
2026-05-22,1718,"100,001-200,000",763,6.27,105751141
2026-05-22,5304,"200,001-400,000",11,0.87,2866404
2026-05-22,1623,"800,001-1,000,000",0,0.0,0
2026-05-22,1623,"more than 1,000,001",9,74.84,49398842
2026-05-22,1623,total,6332,100.0,66000000
2026-05-22,1623,差異數調整（說明4）,0,0.0,0
2026-05-22,2432,"30,001-40,000",12,0.65,403837
2026-05-22,6279,"5,001-10,000",1114,6.6,7861587
2026-05-22,6279,1-999,7717,0.96,1151245
2026-05-22,8240,"50,001-100,000",57,4.15,4153287
2026-05-22,6282,total,143463,100.0,856035632
2026-05-22,1702,"1,000-5,000",18241,12.72,37414829
2026-05-22,6282,"more than 1,000,001",65,44.4,380118850
2026-05-22,2941,"800,001-1,000,000",0,0.0,0
2026-05-22,1587,"600,001-800,000",2,1.77,1423964
2026-05-22,2724,"800,001-1,000,000",0,0.0,0
2026-05-22,2724,"more than 1,000,001",5,79.45,47398145
2026-05-22,6967,"100,001-200,000",6,3.21,800000
2026-05-22,3465,"400,001-600,000",3,4.54,1606509
2026-05-22,3093,"600,001-800,000",2,0.93,1354988
2026-05-22,3090,"200,001-400,000",30,3.07,8843773
2026-05-22,3090,"50,001-100,000",122,2.94,8474200
2026-05-22,3090,"40,001-50,000",67,1.06,3072534
2026-05-22,3090,"20,001-30,000",226,1.99,5726471
2026-05-22,3093,"800,001-1,000,000",3,1.8,2619140
2026-05-22,3090,"15,001-20,000",246,1.56,4487344
2026-05-22,3090,"10,001-15,000",478,2.07,5965329
2026-05-22,3090,"5,001-10,000",1593,4.29,12345144
2026-05-22,3090,1-999,31771,0.66,1918134
2026-05-22,3088,差異數調整（說明4）,0,0.0,0
2026-05-22,6423,"15,001-20,000",42,2.32,721586
2026-05-22,2516,total,49825,100.0,226278457
2026-05-22,6982,"50,001-100,000",29,4.84,1973409
2026-05-22,3229,"10,001-15,000",79,1.55,996902
2026-05-22,2108,total,54773,100.0,492416659
2026-05-22,3229,"5,001-10,000",303,3.63,2332961
2026-05-22,2302,"1,000-5,000",7418,9.02,15006659
2026-05-22,2302,"100,001-200,000",40,3.42,5703230
2026-05-22,2302,"50,001-100,000",51,2.12,3530673
2026-05-22,8464,"20,001-30,000",46,0.38,1120614
2026-05-22,8464,"10,001-15,000",83,0.35,1053592
2026-05-22,3054,"1,000-5,000",1107,2.61,2106450
2026-05-22,3227,"100,001-200,000",49,4.45,6699519
2026-05-22,3227,"200,001-400,000",39,7.37,11097515
2026-05-22,3227,"600,001-800,000",3,1.36,2058012
2026-05-22,8464,"100,001-200,000",56,2.81,8236170
2026-05-22,3227,"more than 1,000,001",17,27.82,41882118
2026-05-22,8464,"30,001-40,000",37,0.43,1278744
2026-05-22,3227,total,57145,100.0,150502842
2026-05-22,3229,"400,001-600,000",0,0.0,0
2026-05-22,3229,"1,000-5,000",2602,7.91,5083729
2026-05-22,3221,"15,001-20,000",223,4.03,4240539
2026-05-22,3229,"15,001-20,000",61,1.75,1126965
2026-05-22,3227,差異數調整（說明4）,0,0.0,0
2026-05-22,3229,"600,001-800,000",1,0.97,627000
2026-05-22,1903,"1,000-5,000",3425,2.51,6531592
2026-05-22,1777,"800,001-1,000,000",1,2.12,945500
2026-05-22,1777,"10,001-15,000",77,2.16,963446
2026-05-22,1777,"15,001-20,000",67,2.68,1198048
2026-05-22,1777,"20,001-30,000",57,3.18,1420049
2026-05-22,3169,"more than 1,000,001",4,28.69,18110292
2026-05-22,3169,"800,001-1,000,000",2,2.93,1855120
2026-05-22,1587,total,12225,100.0,80055672
2026-05-22,1727,"50,001-100,000",50,2.88,3698344
2026-05-22,2520,"15,001-20,000",574,1.67,10222709
2026-05-22,8477,1-999,9242,0.24,159901
2026-05-22,1587,差異數調整（說明4）,0,0.0,0
2026-05-22,2302,"40,001-50,000",53,1.48,2469238
2026-05-22,2724,差異數調整（說明4）,0,0.0,0
2026-05-22,2724,total,1042,100.0,59656345
2026-05-22,1903,"10,001-15,000",183,0.91,2379696
2026-05-22,2424,"200,001-400,000",1,0.39,238000
2026-05-22,3169,total,27821,100.0,63106981
2026-05-22,6953,"15,001-20,000",20,1.24,375104
2026-05-22,3229,"800,001-1,000,000",0,0.0,0
2026-05-22,3229,"more than 1,000,001",2,69.03,44362254
2026-05-22,3229,1-999,6788,0.75,483474
2026-05-22,8464,"40,001-50,000",21,0.33,971283
2026-05-22,2524,total,7875,100.0,365983545
2026-05-22,2527,"400,001-600,000",13,2.31,6244898
2026-05-22,2527,"600,001-800,000",9,2.26,6114380
2026-05-22,1737,"40,001-50,000",60,1.38,2768137
2026-05-22,2425,"100,001-200,000",20,2.88,2783187
2026-05-22,3227,"50,001-100,000",97,4.59,6914661
2026-05-22,1733,"more than 1,000,001",5,30.6,30587579
2026-05-22,8077,"more than 1,000,001",2,76.98,16895277
2026-05-22,1733,"600,001-800,000",3,2.15,2156648
2026-05-22,2419,差異數調整（說明4）,1,0.0,-1000
2026-05-22,3152,"50,001-100,000",44,4.63,3201908
2026-05-22,6953,"5,001-10,000",106,2.75,825720
2026-05-22,3227,"40,001-50,000",45,1.39,2100717
2026-05-22,2701,"15,001-20,000",174,0.69,3126683
