date,stock_id,MarginPurchaseBuy,MarginPurchaseCashRepayment,MarginPurchaseLimit,MarginPurchaseSell,MarginPurchaseTodayBalance,MarginPurchaseYesterdayBalance,Note,OffsetLoanAndShort,ShortSaleBuy,ShortSaleCashRepayment,ShortSaleLimit,ShortSaleSell,ShortSaleTodayBalance,ShortSaleYesterdayBalance
2026-06-08,5269,105,5,18539,332,2790,3022, ,2,2,0,18539,22,32,12
2026-06-08,6669,115,2,46460,109,2010,2006, ,2,8,0,46460,0,22,30
2026-06-08,1591,0,0,0,0,1320,1320,OX,0,0,0,0,0,20,20
2026-06-08,5009,150,2,150617,739,8879,9470,,0,5,0,150617,3,13,11
2026-06-08,4919,42,8,104941,784,15948,16698, ,29,63,236,104941,1,3547,3845
2026-06-08,8044,645,3,33644,263,3782,3403,,0,13,0,33644,0,109,96
2026-06-08,1603,7,0,47922,21,2180,2194, ,0,0,0,47922,0,2,2
2026-06-08,1217,6,0,123628,37,1251,1282, ,0,0,0,123628,3,3,0
2026-06-08,1711,596,35,136938,3014,21357,23810, ,38,1401,0,136938,43,297,1655
2026-06-08,4968,204,11,23052,220,6668,6695, ,0,3,0,23052,2,36,37
2026-06-08,1210,24,0,223691,195,1018,1189, ,2,0,0,223691,0,4,4
2026-06-08,1215,82,1,73697,21,470,410, ,0,0,0,73697,0,7,7
2026-06-08,4960,324,0,142926,362,18830,18868, ,4,30,0,142926,14,78,94
2026-06-08,1609,364,4,196315,785,13510,13935, ,6,200,1,196315,6,25,220
2026-06-08,4958,1086,41,269855,1232,26668,26855, ,1961,0,0,269855,120,120,0
2026-06-08,6803,1,0,18198,6,26,31,,0,0,0,18198,0,0,0
2026-06-08,6789,209,32,79574,468,8934,9225, ,10,12,0,79574,5,76,83
2026-06-08,6643,88,6,10449,36,2527,2481,,0,38,0,10449,7,48,17
2026-06-08,4961,46,3,30313,86,1991,2034, ,2,0,0,30313,1,11,10
2026-06-08,1608,287,2,158193,363,8253,8331, ,3,12,0,158193,3,6,15
2026-06-08,1710,425,0,221425,825,6308,6708, ,17,3,131,221425,4,57,187
2026-06-08,4938,284,1,670511,390,4328,4435,X ,21,9,0,670511,4,7,12
2026-06-08,4966,184,11,19739,317,5146,5290,,0,10,0,19739,2,30,22
2026-06-08,1605,10750,32,1107833,35245,75218,99745,X ,0,0,2,1107833,0,0,2
2026-06-08,1229,39,0,448990,361,3674,3996, ,0,0,0,448990,0,0,0
2026-06-08,1216,34,0,1420503,54,1135,1155, ,30,0,0,1420503,2,9,7
2026-06-08,1713,4,5,37737,7,2825,2833, ,0,0,0,37737,0,0,0
2026-06-08,5274,8,0,9450,10,117,119,,0,0,0,9450,0,1,1
2026-06-08,4743,123,12,120102,215,14271,14375,,0,1,0,120102,21,92,112
2026-06-08,1717,1759,33,293061,1585,27926,27785, ,30,206,0,293061,14,238,430
2026-06-08,5347,255,16,466848,1814,15316,16891,,3,26,0,466848,37,134,145
2026-06-08,5512,28,0,191578,69,4669,4710,,0,0,0,191578,0,1,1
2026-06-08,6533,45,3,12662,85,2322,2365, ,0,6,0,12662,4,32,34
2026-06-08,1582,265,16,36067,943,6635,7329, ,1,8,0,36067,4,21,25
2026-06-08,1101,1721,12,1880795,642,34031,32964, ,1,18,0,1880795,16,81,83
2026-06-08,1583,7,0,27350,4,66,63, ,0,0,0,27350,0,0,0
2026-06-08,1227,32,0,228772,58,1368,1394, ,0,0,0,228772,0,2,2
2026-06-08,2726,0,0,0,0,376,376,OX,0,0,0,0,0,0,0
2026-06-08,1580,0,0,12334,1,38,39,,0,0,0,12334,0,0,0
2026-06-08,1718,2579,0,421476,1290,13636,12347, ,1671,2085,1,421476,39,1734,3781
2026-06-08,5519,3,0,54799,51,840,888, ,0,0,0,54799,0,0,0
2026-06-08,6523,0,0,11261,0,55,55,,0,0,0,11261,0,0,0
2026-06-08,1560,68,0,37441,156,1576,1664, ,0,37,0,37441,5,130,162
2026-06-08,5515,10,0,50400,19,1788,1797, ,0,0,0,50400,0,1,1
2026-06-08,5483,508,47,160305,485,11895,11919,,1,21,0,160305,21,218,218
2026-06-08,1612,81,1,79020,101,1867,1888, ,4,0,0,79020,0,1,1
2026-06-08,1219,5,0,85309,37,599,631, ,0,0,0,85309,0,0,0
2026-06-08,8081,37,0,21543,69,1008,1040, ,0,0,0,21543,1,1,0
2026-06-08,4904,4,0,878396,6,34,36, ,0,0,0,878396,0,0,0
2026-06-08,1584,38,2,58117,48,6903,6915,,0,0,0,58117,2,13,15
2026-06-08,6547,177,0,82187,93,9659,9575,,0,101,0,82187,30,1198,1127
2026-06-08,5371,134,34,97745,285,19138,19323,,4,41,0,97745,98,54,111
2026-06-08,1225,474,1,60567,394,7344,7265, ,0,0,0,60567,0,0,0
2026-06-08,1586,26,0,21712,17,15013,15004,,0,0,0,21712,0,0,0
2026-06-09,6285,1193,8,120915,213,16849,15877, ,13,37,0,120915,32,299,304
2026-06-09,6269,544,0,80957,437,8414,8307, ,16,5,0,80957,39,216,182
2026-06-09,6803,2,0,18198,0,28,26,,0,0,0,18198,0,0,0
2026-06-09,2801,4533,0,2941511,589,15234,11290, ,0,0,0,2941511,33,39,6
2026-06-09,3023,112,0,60017,52,1228,1168, ,3,0,0,60017,0,18,18
2026-06-09,3032,117,0,25821,165,9277,9325, ,5,2,0,25821,5,50,47
2026-06-09,2816,18,0,55902,32,523,537,X ,0,0,0,55902,0,0,0
2026-06-09,3034,58,0,152127,70,3103,3115, ,4,7,0,152127,1,47,53
2026-06-09,3030,189,1,59054,405,11046,11263,X ,0,0,0,59054,0,0,0
2026-06-09,6278,643,3,73099,957,12567,12884, ,29,21,1,73099,132,257,147
2026-06-09,3031,51,0,43300,48,7107,7104, ,0,3,0,43300,2,33,34
2026-06-09,2812,422,1,1505406,565,6930,7074, ,3,0,0,1505406,0,1,1
2026-06-09,2851,63,0,200097,48,738,723, ,2,0,0,200097,0,1,1
2026-06-09,8044,691,0,33424,619,3854,3782,,35,4,0,33424,12,101,109
2026-06-09,6271,558,0,52264,520,8363,8325, ,0,0,0,52264,0,0,0
2026-06-09,3028,113,1,59310,143,3208,3239, ,4,2,0,59310,0,4,6
2026-06-09,8081,49,0,21543,60,997,1008, ,0,0,0,21543,0,1,1
2026-06-09,2820,1,0,335740,176,778,953, ,0,0,0,335740,0,0,0
2026-06-09,3033,938,0,121318,1125,11233,11420, ,11,8,14,121318,188,978,812
2026-06-09,6277,2,0,29867,5,452,455, ,0,0,0,29867,0,0,0
2026-06-09,2852,150,0,75290,2,795,647, ,0,0,0,75290,0,0,0
2026-06-09,6274,568,1,72843,531,9245,9209,,8,53,13,72843,3,192,155
2026-06-09,2889,10,0,908390,690,1972,2652, ,0,0,0,908390,0,1,1
2026-06-09,6789,136,3,79574,175,8892,8934, ,3,3,0,79574,12,85,76
2026-06-09,6456,1213,2,84484,1005,13276,13070, ,9,44,0,84484,10,245,279
2026-06-09,2908,319,200,127471,192,13346,13419,X ,0,0,0,127471,1,1,0
2026-06-09,6547,146,1,82187,237,9567,9659,,1,0,1,82187,71,1126,1198
2026-06-09,2884,700,0,4043500,1281,7694,8275, ,2,0,0,4043500,6,24,18
2026-06-09,2905,120,0,277592,16,9427,9323, ,0,0,0,277592,0,1,1
2026-06-09,6461,0,0,0,0,0,0,OX,0,0,0,0,0,0,0
2026-06-09,2903,1,0,354235,22,1584,1605, ,0,0,0,354235,0,0,0
2026-06-09,2885,776,13,3332787,576,2340,2153, ,0,0,0,3332787,0,74,74
2026-06-09,6533,29,6,12662,19,2326,2322, ,0,1,0,12662,1,32,32
2026-06-09,2892,2245,0,3594867,418,13204,11377, ,1,3,0,3594867,8,10,5
2026-06-09,2886,358,0,3708344,186,759,587, ,8,1,0,3708344,5,30,26
2026-06-09,2891,443,32,4919454,358,3205,3152, ,35,3,0,4919454,42,154,115
2026-06-09,6505,192,10,2381489,282,10292,10392, ,1,5,0,2381489,2,17,20
2026-06-09,6523,0,0,11261,0,55,55,,0,0,0,11261,0,0,0
2026-06-09,2890,228,10,3623080,442,3571,3795, ,30,0,0,3623080,33,41,8
2026-06-09,2887,4295,1,6216599,1685,49601,46992, ,17,14,1337,6216599,30,4428,5749
2026-06-09,6510,102,0,8220,15,763,676,,0,0,0,8220,3,5,8
2026-06-09,2883,6831,12,4243711,4720,17922,15823, ,264,7,0,4243711,291,442,158
2026-06-09,2910,0,0,43850,0,2,2, ,0,0,0,43850,0,0,0
2026-06-09,6643,70,3,10449,75,2519,2527,,0,0,0,10449,38,10,48
2026-06-09,6446,371,2,94979,299,8592,8522, ,1,1,0,94979,8,42,35
2026-06-09,3016,634,5,72135,651,8201,8223, ,7,4,234,72135,12,847,1073
2026-06-09,6409,136,0,21925,45,1646,1555, ,1,3,0,21925,2,25,26
2026-06-09,2855,1418,0,400353,961,7611,7154, ,17,283,0,400353,3,233,513
2026-06-09,3014,136,0,41496,223,2393,2480, ,0,4,0,41496,2,4,6
2026-06-09,2867,359,0,1474875,90,1551,1282, ,0,0,0,1474875,0,1,1
2026-06-09,6414,208,0,36512,106,1294,1192,X ,1,0,0,36512,1,7,6
2026-06-09,3013,623,7,51284,650,13231,13265, ,0,26,0,51284,2,23,47
2026-06-09,6770,3966,173,1069968,3781,134744,134732, ,7936,1100,2,1069968,184,3159,4077
2026-06-09,3017,285,7,98135,140,4271,4133, ,2,8,0,98135,3,27,32
2026-06-09,2880,40,0,3479241,392,816,1168, ,2,2,0,3479241,16,21,7
2026-06-09,6415,204,2,97159,252,5509,5559, ,2,7,0,97159,7,87,87
2026-06-09,6669,64,0,46460,41,2033,2010, ,3,4,0,46460,4,22,22
2026-06-09,2915,49,0,276079,113,11336,11400, ,0,0,0,276079,0,9,9
2026-06-09,2881,2189,38,3501841,2459,7180,7488, ,7,18,0,3501841,54,344,308
2026-06-09,6442,503,1,19759,148,6596,6242, ,70,1,13,19759,70,129,73
2026-06-09,2912,24,0,259905,14,632,622, ,0,0,0,259905,1,2,1
2026-06-09,2911,10,0,24931,0,117,107, ,0,0,0,24931,0,0,0
2026-06-09,2882,2028,0,3667302,1083,5739,4794, ,7,9,0,3667302,42,273,240
2026-06-09,3008,169,4,32699,134,1720,1689, ,0,0,0,32699,10,16,6
2026-06-09,6488,22,0,119528,101,8896,8975,61      D,84,0,0,119528,3,84,87
2026-06-09,3052,24,0,58311,2,1471,1449, ,0,0,0,58311,0,0,0
2026-06-09,3036,472,19,317287,115,6456,6118, ,26,2,0,317287,1,42,43
2026-06-09,5269,65,1,18539,111,2743,2790, ,0,0,0,18539,22,54,32
2026-06-09,3707,345,62,86645,366,14614,14697,,20,70,0,86645,16,524,470
2026-06-09,5274,3,0,9450,10,110,117,,0,0,0,9450,0,1,1
2026-06-09,3706,1856,10,331803,1370,33112,32636, ,48,25,1,331803,34,253,245
2026-06-09,3691,552,0,19799,427,4017,3892,,3,84,0,19799,33,600,549
2026-06-09,5347,1041,0,466848,282,16075,15316,,9,32,0,466848,3,163,134
2026-06-09,3686,0,0,0,0,0,0,OX ,0,0,0,0,0,0,0
2026-06-09,5371,178,2,97745,135,19179,19138,,4,81,0,97745,7,128,54
2026-06-09,3661,65,0,19832,54,5075,5064, ,0,1,0,19832,4,79,76
2026-06-09,3653,62,0,36683,171,2618,2727, ,0,1,0,36683,1,6,6
2026-06-09,5483,950,2,160305,720,12123,11895,,7,24,0,160305,17,225,218
2026-06-09,3597,3,3,9809,7,1197,1204,,0,0,0,9809,3,0,3
2026-06-09,3711,703,7,1117643,260,9012,8576, ,5,24,0,1117643,25,152,151
2026-06-09,5512,17,2,191578,43,4641,4669,,0,0,0,191578,1,0,1
2026-06-09,3593,0,0,0,0,0,0,OX ,0,0,0,0,0,0,0
2026-06-09,5515,8,0,50400,7,1789,1788, ,0,0,0,50400,0,1,1
2026-06-09,3583,57,0,20086,76,2166,2185, ,3,43,526,20086,14,334,889
2026-06-09,5519,2,0,54799,7,835,840, ,0,0,0,54799,0,0,0
2026-06-09,3576,0,0,0,0,0,0,OX ,0,0,0,0,0,0,0
2026-06-09,3550,2713,0,26887,775,16275,14337, ,12,8,1,26887,47,130,92
2026-06-09,5521,31,0,123070,364,14614,14947, ,1,0,0,123070,0,11,11
2026-06-09,3548,146,7,16936,201,4283,4345,,4,0,0,16936,6,14,20
2026-06-09,5522,11,0,195399,14,860,863, ,0,0,0,195399,0,0,0
2026-06-09,3533,19,0,28133,28,584,593, ,0,0,0,28133,0,5,5
2026-06-09,3532,80,0,96962,93,8361,8374, ,101,3,0,96962,3,64,64
2026-06-09,5523,0,0,38750,0,3,3,,0,0,0,38750,0,0,0
2026-06-09,3596,13,0,55088,14,1455,1456, ,0,0,0,55088,2,7,5
2026-06-09,3530,17,4,19368,7,1365,1359, ,1,0,0,19368,0,0,0
2026-06-09,4106,43,0,25227,0,811,768, ,0,0,0,25227,1,1,0
2026-06-09,4968,42,5,23052,31,6674,6668, ,0,1,0,23052,1,36,36
2026-06-09,4171,4,0,14514,0,750,746,,0,0,0,14514,0,0,0
2026-06-09,4175,0,0,10580,0,32,32,11     C,0,0,0,10580,0,0,0
2026-06-09,4168,0,6,0,0,166,172,OX,0,0,0,0,0,0,0
2026-06-09,4163,30,0,12669,5,276,251,,0,0,0,12669,0,0,0
2026-06-09,4743,147,16,120102,220,14182,14271,,4,2,0,120102,0,94,92
2026-06-09,4162,25,0,36419,40,2756,2771,,0,0,0,36419,0,2,2
2026-06-09,4904,1,0,878396,3,32,34, ,0,0,0,878396,0,0,0
2026-06-09,4160,1,0,6672,0,168,167,,0,0,0,6672,0,0,0
2026-06-09,4148,0,0,16808,0,485,485, ,0,0,0,16808,0,0,0
2026-06-09,4906,1077,2,111702,848,34084,33857, ,6,69,0,111702,40,83,112
2026-06-09,4147,62,1,68300,97,9476,9512,,0,2,0,68300,0,26,24
2026-06-09,4919,63,19,104941,244,15748,15948, ,7,177,0,104941,5,3375,3547
2026-06-09,4108,0,0,0,0,0,0,OX ,0,0,0,0,0,0,0
2026-06-09,4142,65,0,107376,28,6648,6611, ,0,0,0,107376,0,0,0
2026-06-09,4938,523,0,670511,189,4662,4328,X ,0,7,0,670511,0,0,7
2026-06-09,4130,2,0,34471,0,1547,1545,,0,0,0,34471,0,2,2
2026-06-09,4958,1444,2,269855,975,27135,26668, ,1617,44,0,269855,17,93,120
2026-06-09,4128,188,70,147042,89,7265,7236,,1,2,0,147042,0,19,17
2026-06-09,4126,0,0,18150,0,714,714,,0,0,0,18150,0,0,0
2026-06-09,4960,239,1,142926,227,18841,18830, ,1,4,0,142926,9,83,78
2026-06-09,4123,54,0,181185,169,12689,12804,,2,0,0,181185,12,1482,1494
2026-06-09,4961,36,0,30313,43,1984,1991, ,1,3,0,30313,3,11,11
2026-06-09,4121,9,0,20777,0,5241,5232,,0,0,0,20777,0,1,1
2026-06-09,4119,13,0,29877,9,656,652, ,1,0,0,29877,1,2,1
2026-06-09,4966,218,6,19739,355,5003,5146,,6,4,0,19739,17,17,30
2026-06-09,4116,0,0,11141,0,292,292,,0,0,0,11141,0,0,0
2026-06-09,4133,4,0,15138,9,1026,1031,X ,0,0,0,15138,0,0,0
2026-06-09,3035,770,11,65137,320,14547,14108,X ,7,7,5,65137,18,116,110
2026-06-09,5525,4,0,79526,0,347,343, ,0,0,0,79526,0,0,0
2026-06-09,3515,6,0,30886,30,1830,1854, ,0,1,0,30886,2,5,4
2026-06-09,6146,13,0,25466,20,767,774,X,0,0,0,25466,0,0,0
2026-06-09,4174,22,0,32894,2,1422,1402,,0,0,0,32894,0,0,0
2026-06-09,6147,4396,7,186148,2303,52065,49979,,69,40,0,186148,1297,537,1794
2026-06-09,3051,91,0,34159,91,4277,4277, ,0,3,0,34159,0,10,13
2026-06-09,3050,28,15,38746,11,3821,3819, ,0,0,0,38746,0,0,0
2026-06-09,6194,7,0,12000,2,1748,1743,,0,0,0,12000,0,0,0
2026-06-09,3049,0,0,0,0,0,0,OX ,0,0,0,0,0,0,0
2026-06-09,6214,28,0,68060,250,1580,1802, ,0,0,0,68060,0,2,2
2026-06-09,3048,1597,0,61207,885,7357,6645, ,32,37,0,61207,15,94,116
2026-06-09,3047,69,10,56190,99,6977,7017, ,1,0,0,56190,1,17,16
2026-06-09,6227,197,0,19027,153,2375,2331,,1,0,0,19027,1,53,54
2026-06-09,3046,9,0,19612,6,891,888, ,1,0,0,19612,0,4,4
2026-06-09,3057,0,0,0,0,0,0,OX ,0,0,0,0,0,0,0
2026-06-09,6230,0,0,21585,4,524,528, ,0,0,0,21585,0,0,0
2026-06-09,3044,69,0,131401,66,5776,5773, ,3,0,0,131401,17,69,52
2026-06-09,6239,1461,12,189786,1103,25162,24816, ,788,116,20,189786,7,160,289
2026-06-09,3043,73,1,9743,104,1291,1323, ,0,1,0,9743,1,3,3
2026-06-09,3042,6657,2,79498,2033,28490,23868,X ,68,21,0,79498,19,48,50
2026-06-09,6244,301,6,96760,395,13478,13578,,16,95,0,96760,22,209,136
2026-06-09,3041,90,0,29268,74,3903,3887, ,1,7,0,29268,3,10,14
2026-06-09,6245,143,0,36652,104,3185,3146,,1,0,0,36652,0,11,11
2026-06-09,3040,32,70,16556,22,13329,13389,@ ,0,0,0,16556,0,5,5
2026-06-09,3038,4,0,39351,13,1254,1263, ,0,0,0,39351,0,77,77
2026-06-09,6257,388,0,120978,461,10305,10378, ,1,295,0,120978,7,59,347
2026-06-09,3037,1459,6,397554,626,37010,36183, ,22,25,0,397554,27,196,194
2026-06-09,6263,62,1,15625,43,579,561,,0,0,0,15625,0,0,0
2026-06-09,3045,5,0,930815,213,355,563, ,0,0,0,930815,91,91,0
2026-06-09,3518,59,0,23391,41,3983,3965, ,0,0,0,23391,0,46,46
2026-06-09,3059,633,2,76925,365,14471,14205, ,16,2,5,76925,0,199,206
2026-06-09,3062,227,3,82522,165,11418,11359, ,3,6,0,82522,4,74,76
2026-06-09,5531,4,0,244397,17,2781,2794, ,0,0,0,244397,0,12,12
2026-06-09,3494,0,0,0,0,0,0,OX ,0,0,0,0,0,0,0
2026-06-09,5533,59,0,71311,0,949,890, ,0,0,0,71311,0,0,0
2026-06-09,3481,20242,198,1997299,17374,390313,387643,X ,0,0,0,1997299,0,0,0
2026-06-09,3443,119,0,33502,72,4386,4339, ,12,1,0,33502,2,9,8
2026-06-09,5534,30,23,78831,179,4055,4227, ,0,0,0,78831,0,14,14
2026-06-09,3406,488,0,28185,280,2319,2111, ,7,0,0,28185,12,20,8
2026-06-09,5536,75,1,31020,77,807,810,,1,2,0,31020,0,32,30
2026-06-09,3376,2939,3,48940,2415,12822,12301, ,55,27,0,48940,20,237,244
2026-06-09,3260,1056,12,82351,974,22914,22844,,22,117,41,82351,35,405,364
2026-06-09,5538,8,0,50300,7,14,13, ,0,0,0,50300,0,0,0
2026-06-09,3231,3389,6,795103,1490,43001,41108, ,18,21,48,795103,35,483,517
2026-06-09,6120,640,0,149749,195,8401,7956, ,0,118,0,149749,0,2,120
2026-06-09,5546,0,0,20588,3,25,28, ,0,0,0,20588,0,0,0
2026-06-09,3228,0,0,0,0,0,0,OX,0,0,0,0,0,0,0
2026-06-09,5876,245,0,1215400,183,1190,1128, ,0,0,0,1215400,1,2,1
2026-06-09,3211,859,0,38593,669,9985,9795,,4,93,0,38593,5,203,115
2026-06-09,5880,138,10,3920234,114,2447,2433, ,0,0,0,3920234,1,3,2
2026-06-09,3209,198,0,58847,42,7358,7202, ,4,5,0,58847,0,95,100
2026-06-09,3189,997,1,131728,611,23169,22784, ,690,109,4,131728,53,521,581
2026-06-09,5903,0,0,55805,0,15,15,,0,0,0,55805,0,0,0
2026-06-09,3141,98,4,18865,268,3825,3999,,0,1,0,18865,2,55,56
2026-06-09,5904,48,0,26610,7,259,218,,2,0,0,26610,0,1,1
2026-06-09,3105,3230,60,105985,1406,47526,45762,X,0,0,0,105985,0,0,0
2026-06-09,3085,0,0,0,0,0,0,OX,0,0,0,0,0,0,0
2026-06-09,6005,545,2,542727,2537,6720,8714, ,1,27,0,542727,37,44,34
2026-06-09,3230,9,0,17752,6,3833,3830,,0,0,0,17752,0,3,3
2026-06-09,5009,131,0,150617,263,8747,8879,,0,4,0,150617,4,13,13
2026-06-09,1402,542,1,1338218,895,11220,11574, ,97,2,5,1338218,5,109,111
2026-06-09,2726,0,0,0,0,376,376,OX,0,0,0,0,0,0,0
2026-06-09,2357,210,2,185690,83,1990,1865, ,1,0,0,185690,4,100,96
2026-06-09,2356,2254,25,896868,2404,33406,33581, ,121,2484,0,896868,57,818,3245
2026-06-09,1522,57,0,78224,10,4540,4493, ,1,0,0,78224,0,18,18
2026-06-09,2354,230,46,353621,539,24936,25291, ,3,3,0,353621,15,40,28
2026-06-09,1524,20,0,41327,35,4704,4719, ,0,1,0,41327,0,50,51
2026-06-09,2353,2236,37,761963,1368,38451,37620, ,24,50,3,761963,103,210,160
2026-06-09,2351,361,12,45535,1634,28087,29372, ,6,55,0,45535,11,145,189
2026-06-09,1525,1,0,18350,1,245,245, ,0,0,0,18350,0,0,0
2026-06-09,2348,6,0,37974,16,1907,1917, ,0,0,0,37974,0,7,7
2026-06-09,1526,2,0,15000,3,615,616, ,0,0,0,15000,0,0,0
2026-06-09,2345,67,1,140279,60,1538,1532, ,2,0,0,140279,2,26,24
2026-06-09,2344,13332,55,1125000,4655,125744,117122, ,249,123,2,1125000,405,2740,2460
2026-06-09,1521,2,0,19057,0,469,467, ,0,0,0,19057,0,0,0
2026-06-09,1527,0,0,34642,6,627,633, ,0,0,0,34642,0,0,0
2026-06-09,1528,263,2,47832,126,7663,7528, ,5,3,2,47832,39,349,315
2026-06-09,2337,1856,17,495313,1871,90158,90190, ,2382,184,4,495313,433,2320,2075
2026-06-09,2332,213,10,150560,92,19687,19576, ,0,3,0,150560,0,102,105
2026-06-09,1529,38,0,38773,19,3283,3264, ,0,1,0,38773,0,3,4
2026-06-09,2330,1354,10,6483092,597,28350,27603,X ,0,0,0,6483092,0,0,0
2026-06-09,1530,31,0,23648,5,282,256, ,0,0,0,23648,0,0,0
2026-06-09,2329,850,21,164737,531,18015,17717,X ,0,0,0,164737,0,0,0
2026-06-09,2327,6970,9,517866,6051,57932,57022,X ,0,0,31,517866,0,0,31
2026-06-09,1531,9,0,45527,20,1781,1792, ,0,0,0,45527,0,1,1
2026-06-09,2324,8010,51,1101786,4190,65730,61961, ,101,69,1,1101786,102,525,493
2026-06-09,1532,24,2,105651,9,2455,2442, ,0,0,0,105651,0,0,0
2026-06-09,2317,1680,17,3507162,1785,46782,46904, ,19,83,1,3507162,53,722,753
2026-06-09,2340,391,2,94655,277,10007,9895, ,9,2,0,94655,21,61,42
2026-06-09,2308,505,2,649385,441,5381,5319, ,7,3,10,649385,29,66,50
2026-06-09,2363,398,3,128747,319,22028,21952, ,4,22,0,128747,17,135,140
2026-06-09,2364,21,1,13097,49,839,868, ,0,5,0,13097,0,0,5
2026-06-09,2436,236,6,50023,170,7360,7300, ,1,2,82,50023,1,1114,1197
2026-06-09,1319,212,0,147869,365,4685,4838, ,3,15,1,147869,152,363,227
2026-06-09,2429,0,0,0,0,4546,4546,OX ,0,0,0,0,0,0,0
2026-06-09,2421,412,3,71735,333,5022,4946, ,0,0,0,71735,0,0,0
2026-06-09,1321,34,0,56807,2,7126,7094, ,0,0,0,56807,0,0,0
2026-06-09,2412,2,0,1939361,220,281,499, ,2,1,0,1939361,1,14,14
2026-06-09,1326,1149,2,1465296,583,13334,12770, ,5,38,0,1465296,8,50,80
2026-06-09,2409,21954,107,1886774,15361,218562,212076, ,410,11616,4,1886774,19814,32404,24210
2026-06-09,2408,8488,58,774656,3211,98692,93473, ,115,186,1,774656,200,1258,1245
2026-06-09,1466,92,0,27789,60,4657,4625, ,0,0,0,27789,0,5,5
2026-06-09,2406,1481,0,87726,964,12996,12479, ,48,36,0,87726,49,253,240
2026-06-09,2399,409,2,44525,284,9367,9244, ,8,74,0,44525,69,325,330
2026-06-09,1519,111,9,78970,149,3928,3975, ,4,2,0,78970,7,19,14
2026-06-09,1477,48,0,61673,56,1513,1521, ,1,0,0,61673,1,41,40
2026-06-09,1504,962,16,594110,849,38115,38018, ,13,133,2,594110,26,261,370
2026-06-09,2393,519,0,110848,275,2868,2624, ,5,6,0,110848,11,54,49
2026-06-09,2388,344,14,138988,221,14233,14124, ,4,26,1,138988,16,297,308
2026-06-09,1513,682,1,125778,478,11788,11585, ,3,5,0,125778,10,44,39
2026-06-09,2383,95,1,89580,98,1937,1941, ,0,0,0,89580,7,48,41
2026-06-09,1514,513,1,68277,691,5768,5947, ,44,5,2,68277,10,114,111
2026-06-09,2382,1243,16,965656,1003,12231,12007, ,10,31,0,965656,10,1093,1114
2026-06-09,2379,269,49,128878,204,2868,2852, ,3,0,0,128878,4,4,0
2026-06-09,1515,20,1,45368,103,2090,2174, ,0,0,0,45368,0,0,0
2026-06-09,2368,523,1,129800,579,3913,3970, ,2,11,0,129800,46,173,138
2026-06-09,1516,0,0,0,0,2,2,OX ,0,0,0,0,0,0,0
2026-06-09,2365,348,0,55382,334,10719,10705, ,3,10,0,55382,0,29,39
2026-06-09,2397,13,0,28672,15,1483,1485, ,4,0,0,28672,0,0,0
2026-06-09,1314,1749,0,946212,534,47450,46235, ,16,3,0,946212,7,94,90
2026-06-09,1533,26,0,24636,22,778,774, ,0,0,0,24636,0,9,9
2026-06-09,1535,0,0,30935,0,60,60, ,0,0,0,30935,0,0,0
2026-06-09,2009,249,0,89905,128,7153,7032, ,85,1,0,89905,25,30,6
2026-06-09,2008,1,0,47713,0,151,150, ,0,0,0,47713,0,0,0
2026-06-09,1605,2214,66,1107833,3673,73693,75218,X ,0,0,0,1107833,0,0,0
2026-06-09,2007,0,0,0,0,5,5,OX ,0,0,0,0,0,0,0
2026-06-09,1608,360,4,158193,186,8423,8253, ,14,1,0,158193,13,18,6
2026-06-09,2006,0,0,182553,29,1180,1209, ,0,0,0,182553,0,0,0
2026-06-09,2002,1498,26,3933715,640,49455,48623, ,1,3,1,3933715,4,656,656
2026-06-09,1609,503,10,196315,348,13655,13510, ,14,4,1,196315,5,25,25
2026-06-09,1789,103,0,197684,148,2914,2959, ,0,0,0,197684,0,0,0
2026-06-09,1612,78,0,79020,47,1898,1867, ,1,0,0,79020,0,1,1
2026-06-09,1788,0,0,11130,0,0,0,X,0,0,0,11130,0,0,0
2026-06-09,1786,45,0,18706,24,5642,5621, ,0,4,0,18706,1,5,8
2026-06-09,1603,2,0,47922,1,2181,2180, ,0,0,0,47922,0,2,2
2026-06-09,1710,156,1,221425,165,6298,6308, ,8,0,0,221425,2,59,57
2026-06-09,1711,505,64,136938,264,21534,21357, ,7,40,0,136938,25,282,297
2026-06-09,1777,0,0,11147,0,46,46,11     C,0,0,0,11147,0,0,0
2026-06-09,1762,12,0,19229,75,826,889, ,0,0,0,19229,1,30,29
2026-06-09,1712,20,0,105123,1,473,454, ,2,0,0,105123,0,3,3
2026-06-09,1760,6,0,21434,9,1050,1053,X ,0,0,0,21434,0,0,0
2026-06-09,1713,6,0,37737,0,2831,2825, ,0,0,0,37737,0,0,0
2026-06-09,1733,8,29,24987,19,2625,2665, ,0,0,0,24987,0,0,0
2026-06-09,1726,15,0,40500,0,41,26, ,0,0,0,40500,0,0,0
2026-06-09,1717,546,5,293061,614,27853,27926, ,7,12,0,293061,20,246,238
2026-06-09,1725,24,0,45457,0,225,201, ,0,0,0,45457,0,0,0
2026-06-09,1718,1073,0,421476,3550,11159,13636, ,5460,1541,0,421476,55,248,1734
2026-06-09,1723,37,0,59226,50,803,816, ,0,1,0,59226,0,4,5
2026-06-09,1784,24,6,13280,12,1670,1664,,0,0,0,13280,0,0,0
2026-06-09,2303,38202,69,3144246,8619,183923,154409, ,489,1155,1,3144246,576,2840,3420
